# Measurement number 	2
#
%VNR 1.0
%MOD 	RAT
%TYP 	SCN 
%SCN 	PRO 
%FLD 	ION 
%DAT 	10-16-2020 
%TIM 	13:42:13 
%FSZ 	50	50
%BMT 	PHO	    6.0
%SSD 	900
%BUP 	0
%BRD 	1000
%FSH 	-1
%ASC 	0
%WEG 	0
%GPO 	0
%CPO 	0
%MEA 	2
%PRD 	500
%PTS 	470
%STS 	    0.0	  118.8	   50.0 # Start Scan values in mm ( X , Y , Z )
%EDS 	    0.0	 -118.8	   50.0 # End Scan values in mm ( X , Y , Z )
#
#	  X      Y      Z     Dose
#
= 	    0.0	  118.8	   50.0	    0.4
= 	    0.0	  118.2	   50.0	    0.5
= 	    0.0	  117.3	   50.0	    0.5
= 	    0.0	  116.6	   50.0	    0.6
= 	    0.0	  115.9	   50.0	    0.5
= 	    0.0	  115.3	   50.0	    0.6
= 	    0.0	  114.8	   50.0	    0.5
= 	    0.0	  114.3	   50.0	    0.6
= 	    0.0	  113.8	   50.0	    0.6
= 	    0.0	  113.4	   50.0	    0.4
= 	    0.0	  112.9	   50.0	    0.6
= 	    0.0	  112.5	   50.0	    0.6
= 	    0.0	  112.1	   50.0	    0.6
= 	    0.0	  111.6	   50.0	    0.6
= 	    0.0	  111.1	   50.0	    0.4
= 	    0.0	  110.6	   50.0	    0.6
= 	    0.0	  110.0	   50.0	    0.5
= 	    0.0	  109.5	   50.0	    0.6
= 	    0.0	  108.9	   50.0	    0.6
= 	    0.0	  108.4	   50.0	    0.7
= 	    0.0	  107.9	   50.0	    0.7
= 	    0.0	  107.4	   50.0	    0.4
= 	    0.0	  106.9	   50.0	    0.7
= 	    0.0	  106.4	   50.0	    0.6
= 	    0.0	  105.9	   50.0	    0.6
= 	    0.0	  105.4	   50.0	    0.6
= 	    0.0	  104.9	   50.0	    0.6
= 	    0.0	  104.4	   50.0	    0.7
= 	    0.0	  103.9	   50.0	    0.6
= 	    0.0	  103.4	   50.0	    0.5
= 	    0.0	  102.9	   50.0	    0.6
= 	    0.0	  102.4	   50.0	    0.6
= 	    0.0	  101.9	   50.0	    0.6
= 	    0.0	  101.4	   50.0	    0.6
= 	    0.0	  100.9	   50.0	    0.6
= 	    0.0	  100.4	   50.0	    0.6
= 	    0.0	   99.9	   50.0	    0.5
= 	    0.0	   99.4	   50.0	    0.7
= 	    0.0	   98.9	   50.0	    0.5
= 	    0.0	   98.4	   50.0	    0.7
= 	    0.0	   97.8	   50.0	    0.7
= 	    0.0	   97.3	   50.0	    0.5
= 	    0.0	   96.8	   50.0	    0.8
= 	    0.0	   96.3	   50.0	    0.5
= 	    0.0	   95.8	   50.0	    0.6
= 	    0.0	   95.3	   50.0	    0.7
= 	    0.0	   94.8	   50.0	    0.7
= 	    0.0	   94.3	   50.0	    0.7
= 	    0.0	   93.8	   50.0	    0.6
= 	    0.0	   93.3	   50.0	    0.6
= 	    0.0	   92.8	   50.0	    0.8
= 	    0.0	   92.3	   50.0	    0.6
= 	    0.0	   91.8	   50.0	    0.7
= 	    0.0	   91.3	   50.0	    0.7
= 	    0.0	   90.8	   50.0	    0.7
= 	    0.0	   90.3	   50.0	    0.6
= 	    0.0	   89.7	   50.0	    0.7
= 	    0.0	   89.3	   50.0	    0.6
= 	    0.0	   88.8	   50.0	    0.6
= 	    0.0	   88.3	   50.0	    0.8
= 	    0.0	   87.7	   50.0	    0.6
= 	    0.0	   87.2	   50.0	    0.8
= 	    0.0	   86.7	   50.0	    0.6
= 	    0.0	   86.2	   50.0	    0.8
= 	    0.0	   85.7	   50.0	    0.6
= 	    0.0	   85.2	   50.0	    0.8
= 	    0.0	   84.7	   50.0	    0.7
= 	    0.0	   84.2	   50.0	    0.8
= 	    0.0	   83.7	   50.0	    0.6
= 	    0.0	   83.2	   50.0	    0.8
