Axis	Dose
108.3	62.2
107.7	62.3
107.2	62.4
106.7	62.6
106.3	62.7
105.8	62.9
105.2	63.2
104.7	63.3
104.2	63.7
103.7	63.8
103.2	63.9
102.7	64.1
102.2	64.4
101.7	64.6
101.2	64.8
100.7	65.1
100.2	65.1
99.7	65.2
99.2	65.8
98.7	65.9
98.2	66.2
97.7	66.3
97.2	66.6
96.7	66.9
96.2	67.1
95.7	67.4
95.2	67.3
94.7	67.7
94.2	67.9
93.7	67.9
93.2	67.9
92.6	68.6
92.1	68.7
91.6	68.7
91.1	68.8
90.6	69.4
90.1	69.6
89.6	69.8
89.1	69.8
88.6	69.9
88.1	70.5
87.6	70.3
87.1	70.8
86.6	71.1
86.1	71.4
85.6	71.4
85.1	71.5
84.6	71.9
84.1	72.1
83.5	72.3
83.0	72.7
82.5	72.9
82.0	73.1
81.5	73.4
81.0	73.4
80.5	73.7
80.0	74.0
79.5	74.2
79.0	74.5
78.5	74.4
78.0	74.9
77.5	75.3
77.0	75.4
76.5	75.7
76.0	75.8
75.5	76.4
75.0	76.4
74.4	76.6
73.9	76.9
73.5	77.1
73.0	77.3
72.5	77.5
71.9	77.8
71.4	78.0
70.9	78.2
70.4	78.4
69.9	78.9
69.4	79.3
68.9	79.6
68.4	79.7
67.9	79.6
67.4	79.9
66.9	80.4
66.4	80.5
65.9	80.6
65.3	80.7
64.8	81.3
64.3	81.3
63.9	81.9
63.5	81.9
63.1	82.0
62.5	82.1
62.0	82.5
61.5	83.1
61.0	83.1
60.5	83.8
60.0	83.7
59.5	84.1
59.0	84.3
58.5	84.7
58.0	84.7
57.5	85.0
56.9	85.5
56.4	85.6
56.0	85.8
55.5	86.2
54.9	86.4
54.4	86.4
53.9	86.9
53.4	87.1
52.9	87.3
52.4	87.5
51.9	88.1
51.4	88.4
50.9	88.4
50.4	88.3
49.9	89.0
49.4	89.1
48.9	89.4
48.4	89.8
47.9	90.1
47.3	90.0
46.9	90.5
46.4	90.8
45.9	91.0
45.3	91.2
44.8	91.5
44.3	91.8
43.8	92.3
43.3	92.5
42.8	92.9
42.3	92.9
41.8	93.5
41.3	93.5
40.8	93.7
40.3	94.0
39.8	94.4
39.3	94.4
38.8	94.8
38.3	95.2
37.8	95.5
37.3	95.7
36.8	95.8
36.2	96.3
35.7	96.6
35.2	97.0
34.7	97.3
34.2	97.6
33.7	97.9
33.2	98.1
32.7	98.3
32.2	98.9
31.7	99.1
31.2	99.0
30.7	99.1
30.2	99.7
29.7	100.3
29.2	100.3
28.7	100.5
28.2	100.6
27.7	100.9
27.1	101.4
26.7	101.6
26.2	101.8
25.7	102.2
25.2	102.4
24.7	102.4
24.1	102.6
23.7	103.0
23.2	103.5
22.7	103.5
22.2	103.9
21.7	104.4
21.1	104.6
20.6	104.7
20.1	105.0
19.6	105.1
19.1	105.1
18.6	106.0
18.1	105.9
17.6	106.2
17.1	106.2
16.6	106.7
16.1	106.9
15.6	106.7
15.1	106.8
14.6	106.9
14.1	106.9
13.6	107.0
13.1	107.0
12.6	106.9
12.0	106.4
11.6	106.2
11.1	106.3
10.6	105.9
10.1	105.4
9.5	104.7
9.0	104.0
8.5	103.3
8.0	102.7
7.5	101.1
7.0	100.1
6.5	98.8
6.0	96.6
5.5	94.7
5.0	92.4
4.5	89.6
4.0	86.6
3.5	82.7
2.9	78.4
2.4	73.8
1.9	68.6
1.5	62.2
0.9	56.2
0.4	52.2
-0.5	47.5
