Axis	Dose
71.9	0.8
72.4	0.8
72.9	0.7
73.4	0.7
73.9	0.8
74.4	0.7
74.9	0.8
75.4	0.8
75.9	0.7
76.4	0.8
76.9	0.6
77.4	0.8
77.9	0.7
78.4	0.7
78.9	0.7
79.4	0.7
79.9	0.7
80.4	0.7
80.9	0.7
81.4	0.6
81.9	0.7
82.4	0.8
82.9	0.6
83.4	0.6
83.9	0.7
84.4	0.6
85.0	0.6
85.5	0.7
86.0	0.6
86.5	0.7
87.0	0.6
87.5	0.7
88.0	0.6
88.5	0.6
89.0	0.7
89.5	0.6
90.0	0.7
90.5	0.7
91.0	0.6
91.5	0.6
92.0	0.7
92.5	0.6
93.0	0.6
93.5	0.6
94.0	0.5
94.5	0.6
95.0	0.6
95.5	0.6
96.0	0.7
96.5	0.6
97.0	0.6
97.5	0.6
98.0	0.5
98.5	0.7
99.0	0.6
99.5	0.6
100.0	0.6
100.5	0.5
101.0	0.6
101.5	0.6
102.0	0.5
102.5	0.7
103.0	0.6
103.5	0.6
104.0	0.6
104.5	0.6
105.0	0.5
105.6	0.6
106.1	0.5
106.6	0.6
107.1	0.5
107.6	0.6
108.1	0.6
108.6	0.6
109.1	0.6
109.6	0.6
110.1	0.6
110.6	0.6
111.1	0.6
111.6	0.5
112.1	0.6
112.6	0.6
113.1	0.5
113.6	0.6
114.5	0.6
