Axis	Dose
-40.1	7.0
-39.9	7.3
-39.7	7.5
-39.5	7.8
-39.3	8.1
-39.1	8.4
-38.9	8.7
-38.7	9.1
-38.5	9.4
-38.3	9.8
-38.1	10.2
-37.9	10.6
-37.7	11.1
-37.5	11.6
-37.3	12.2
-37.1	12.7
-36.9	13.3
-36.7	14.0
-36.5	14.6
-36.3	15.4
-36.1	16.1
-35.9	16.9
-35.7	17.6
-35.5	18.5
-35.3	19.3
-35.1	20.3
-34.9	21.3
-34.7	22.4
-34.5	23.4
-34.3	24.5
-34.1	25.7
-33.9	26.9
-33.7	28.2
-33.5	29.5
-33.3	30.9
-33.1	32.3
-32.9	33.8
-32.7	35.3
-32.5	36.9
-32.3	38.4
-32.1	40.0
-31.9	41.6
-31.7	43.3
-31.5	44.9
-31.3	46.6
-31.1	48.2
-30.9	49.9
-30.7	51.6
-30.5	53.3
-30.3	55.0
-30.1	56.6
-29.9	58.2
-29.7	59.7
-29.5	61.3
-29.3	62.8
-29.1	64.3
-28.9	65.8
-28.7	67.3
-28.5	68.7
-28.3	70.1
-28.1	71.4
-27.9	72.7
-27.7	74.0
-27.5	75.2
-27.3	76.4
-27.1	77.5
-26.9	78.6
-26.7	79.7
-26.5	80.7
-26.3	81.7
-26.1	82.6
-25.9	83.6
-25.7	84.4
-25.5	85.2
-25.3	86.0
-25.1	86.8
-24.9	87.5
-24.7	88.1
-24.5	88.8
-24.3	89.4
-24.1	90.0
-23.9	90.6
-23.7	91.1
-23.5	91.6
-23.3	92.1
-23.1	92.5
-22.9	92.9
-22.7	93.3
-22.5	93.7
-22.3	94.0
-22.1	94.3
-21.9	94.6
-21.7	94.9
-21.5	95.1
-21.3	95.3
-21.1	95.5
-20.9	95.7
-20.7	95.9
-20.5	96.1
-20.3	96.2
-20.1	96.4
-19.9	96.6
-19.7	96.7
-19.5	96.9
-19.3	97.0
-19.1	97.1
-18.9	97.2
-18.7	97.4
-18.5	97.5
-18.3	97.6
-18.1	97.6
-17.9	97.7
-17.7	97.8
-17.5	97.9
-17.3	97.9
-17.1	98.0
-16.9	98.1
-16.7	98.2
-16.5	98.2
-16.3	98.3
-16.1	98.4
-15.9	98.4
-15.7	98.5
-15.5	98.6
-15.3	98.7
-15.1	98.7
-14.9	98.7
-14.7	98.8
-14.5	98.8
-14.3	98.9
-14.1	98.9
-13.9	99.0
-13.7	99.0
-13.5	99.0
-13.3	99.0
-13.1	99.1
-12.9	99.1
-12.7	99.1
-12.5	99.1
-12.3	99.1
-12.1	99.2
-11.9	99.2
-11.7	99.2
-11.5	99.3
-11.3	99.3
-11.1	99.4
-10.9	99.4
-10.7	99.4
-10.5	99.4
-10.3	99.4
-10.1	99.5
-9.9	99.5
-9.7	99.5
-9.5	99.5
-9.3	99.5
-9.1	99.5
-8.9	99.6
-8.7	99.6
-8.5	99.6
-8.3	99.6
-8.1	99.7
-7.9	99.7
-7.7	99.7
-7.5	99.7
-7.3	99.7
-7.1	99.7
-6.9	99.7
-6.7	99.8
-6.5	99.8
-6.3	99.8
-6.1	99.8
-5.9	99.8
-5.7	99.8
-5.5	99.8
-5.3	99.8
-5.1	99.9
-4.9	99.9
-4.7	99.9
-4.5	99.9
-4.3	99.9
-4.1	99.9
-3.9	99.9
-3.7	99.9
-3.5	99.9
-3.3	99.9
-3.1	99.9
-2.9	99.9
-2.7	99.9
-2.5	99.9
-2.3	99.9
-2.1	99.9
-1.9	99.9
-1.7	100.0
-1.5	100.0
-1.3	100.0
-1.1	100.0
-0.9	100.0
-0.7	100.0
-0.5	100.0
-0.3	100.0
-0.1	100.0
0.1	100.0
0.3	100.0
0.5	100.0
0.7	100.0
0.9	100.0
1.1	100.0
1.3	100.0
1.5	99.9
1.7	99.9
1.9	99.9
2.1	99.9
2.3	99.9
2.5	99.9
2.7	99.9
2.9	99.9
3.1	99.9
3.3	99.9
3.5	99.9
3.7	99.9
3.9	99.8
4.1	99.8
4.3	99.8
4.5	99.8
4.7	99.8
4.9	99.7
5.1	99.7
5.3	99.7
5.5	99.7
5.7	99.7
5.9	99.7
6.1	99.7
6.3	99.7
6.5	99.7
6.7	99.8
6.9	99.8
7.1	99.8
7.3	99.8
7.5	99.8
7.7	99.8
7.9	99.8
8.1	99.8
8.3	99.8
8.5	99.7
8.7	99.7
8.9	99.7
9.1	99.6
9.3	99.6
9.5	99.6
9.7	99.5
9.9	99.5
10.1	99.4
10.3	99.4
10.5	99.4
10.7	99.4
10.9	99.3
11.1	99.3
11.3	99.3
11.5	99.2
11.7	99.2
11.9	99.2
12.1	99.1
12.3	99.1
12.5	99.1
12.7	99.1
12.9	99.0
13.1	99.0
13.3	98.9
13.5	98.8
13.7	98.8
13.9	98.7
14.1	98.7
14.3	98.6
14.5	98.6
14.7	98.5
14.9	98.5
15.1	98.4
15.3	98.4
15.5	98.3
15.7	98.3
15.9	98.3
16.1	98.2
16.3	98.2
16.5	98.1
16.7	98.1
16.9	98.0
17.1	98.0
17.3	97.9
17.5	97.9
17.7	97.8
17.9	97.7
18.1	97.6
18.3	97.4
18.5	97.4
18.7	97.3
18.9	97.1
19.1	97.0
19.3	96.9
19.5	96.7
19.7	96.6
19.9	96.4
20.1	96.3
20.3	96.1
20.5	96.0
20.7	95.8
20.9	95.6
21.1	95.4
21.3	95.2
21.5	95.0
21.7	94.7
21.9	94.5
22.1	94.2
22.3	94.0
22.5	93.7
22.7	93.4
22.9	93.1
23.1	92.7
23.3	92.4
23.5	92.0
23.7	91.5
23.9	91.0
24.1	90.5
24.3	90.0
24.5	89.4
24.7	88.8
24.9	88.1
25.1	87.4
25.3	86.6
25.5	85.8
25.7	85.0
25.9	84.1
26.1	83.2
26.3	82.2
26.5	81.2
26.7	80.2
26.9	79.1
27.1	78.0
27.3	76.8
27.5	75.6
27.7	74.3
27.9	73.0
28.1	71.6
28.3	70.2
28.5	68.7
28.7	67.3
28.9	65.8
29.1	64.2
29.3	62.7
29.5	61.1
29.7	59.5
29.9	58.0
30.1	56.4
30.3	54.8
30.5	53.3
30.7	51.7
30.9	50.1
31.1	48.6
31.3	47.0
31.5	45.4
31.7	43.8
31.9	42.2
32.1	40.7
32.3	39.2
32.5	37.6
32.7	36.1
32.9	34.6
33.1	33.2
33.3	31.7
33.5	30.3
33.7	29.0
33.9	27.7
34.1	26.4
34.3	25.2
34.5	24.0
34.7	23.0
34.9	21.9
35.1	20.9
35.3	19.9
35.5	18.9
35.7	18.0
35.9	17.2
36.1	16.4
36.3	15.6
36.5	14.9
36.7	14.2
36.9	13.6
37.1	13.0
37.3	12.4
37.5	11.9
37.7	11.3
37.9	10.8
38.1	10.4
38.3	10.0
38.5	9.6
38.7	9.2
38.9	8.8
39.1	8.5
39.3	8.2
39.5	7.8
39.7	7.5
39.9	7.2
40.1	7.0
40.3	6.7
40.5	6.5
40.7	6.3
40.9	6.1
41.1	5.9
41.3	5.7
41.5	5.6
41.7	5.4
41.9	5.2
42.1	5.1
42.3	4.9
42.5	4.8
42.7	4.7
42.9	4.5
43.1	4.4
43.3	4.3
43.5	4.2
43.7	4.1
43.9	4.0
44.1	3.9
44.3	3.8
44.5	3.7
44.7	3.7
44.9	3.6
45.1	3.5
45.3	3.4
45.5	3.3
45.7	3.3
45.9	3.2
46.1	3.2
46.3	3.1
46.5	3.0
46.7	3.0
46.9	2.9
47.1	2.8
47.3	2.8
47.5	2.7
47.7	2.7
47.9	2.6
48.1	2.6
48.3	2.5
48.5	2.5
48.7	2.5
48.9	2.4
49.1	2.4
49.3	2.4
49.5	2.3
49.7	2.3
49.9	2.3
50.1	2.2
50.3	2.2
50.5	2.2
50.7	2.1
50.9	2.1
51.1	2.1
51.3	2.0
51.5	2.0
51.7	2.0
51.9	2.0
52.1	1.9
52.3	1.9
52.5	1.9
52.7	1.9
52.9	1.8
53.1	1.8
53.3	1.8
53.5	1.8
53.7	1.7
53.9	1.7
54.1	1.7
54.3	1.7
54.5	1.6
54.7	1.6
54.9	1.6
55.1	1.5
55.3	1.5
55.5	1.5
55.7	1.5
55.9	1.5
56.1	1.5
56.3	1.4
56.5	1.4
56.7	1.4
56.9	1.4
57.1	1.4
57.3	1.4
57.5	1.4
57.7	1.3
57.9	1.3
58.1	1.3
58.3	1.3
58.5	1.3
58.7	1.3
58.9	1.3
59.1	1.3
59.3	1.3
59.5	1.3
59.7	1.3
59.9	1.3
