Axis	Dose
20.5	88.2
20.7	87.8
20.9	87.3
21.1	86.9
21.3	86.6
21.5	86.2
21.7	85.7
21.9	85.1
22.1	84.5
22.3	83.8
22.5	83.1
22.7	82.5
22.9	82.0
23.1	81.4
23.3	80.9
23.5	80.3
23.7	79.7
23.9	79.1
24.1	78.4
24.3	77.7
24.5	77.0
24.7	76.2
24.9	75.4
25.1	74.6
25.3	73.7
25.5	72.9
25.7	72.1
25.9	71.3
26.1	70.6
26.3	69.8
26.5	68.9
26.7	67.9
26.9	67.0
27.1	66.0
27.3	65.1
27.5	64.2
27.7	63.3
27.9	62.4
28.1	61.6
28.3	60.7
28.5	59.8
28.7	58.9
28.9	58.0
29.1	57.1
29.3	56.1
29.5	55.1
29.7	54.0
29.9	52.9
30.1	51.9
30.3	50.8
30.5	49.9
30.7	49.1
30.9	48.2
31.1	47.3
31.3	46.3
31.5	45.3
31.7	44.3
31.9	43.2
32.1	42.2
32.3	41.2
32.5	40.3
32.7	39.4
32.9	38.4
33.1	37.5
33.3	36.6
33.5	35.7
33.7	34.8
33.9	33.8
34.1	32.9
34.3	32.0
34.5	31.0
34.7	30.1
34.9	29.3
35.1	28.5
35.3	27.8
35.5	27.0
35.7	26.2
35.9	25.4
36.1	24.6
36.3	23.9
36.5	23.2
36.7	22.5
36.9	21.8
37.1	21.2
37.3	20.5
37.5	19.8
37.7	19.1
37.9	18.5
38.1	17.8
38.3	17.2
38.5	16.5
38.7	15.9
38.9	15.3
39.1	14.8
39.3	14.2
39.5	13.7
39.7	13.2
39.9	12.7
40.1	12.2
40.3	11.7
40.5	11.2
40.7	10.7
40.9	10.3
41.1	9.8
41.3	9.4
41.5	9.0
41.7	8.6
41.9	8.2
42.1	7.9
42.3	7.5
42.5	7.2
42.7	6.8
42.9	6.5
43.1	6.2
43.3	5.9
43.5	5.7
43.7	5.4
43.9	5.1
44.1	4.9
44.3	4.7
44.5	4.5
44.7	4.3
44.9	4.1
45.1	3.9
45.3	3.7
45.5	3.6
45.7	3.4
45.9	3.2
46.1	3.0
46.3	2.9
46.5	2.7
46.7	2.6
46.9	2.5
47.1	2.4
47.3	2.2
47.5	2.1
47.7	2.0
47.9	2.0
48.1	1.9
48.3	1.8
48.5	1.7
48.7	1.6
48.9	1.5
49.1	1.5
49.3	1.4
49.5	1.3
49.7	1.3
49.9	1.2
50.1	1.2
50.3	1.1
50.5	1.0
50.7	1.0
50.9	0.9
51.1	0.9
51.3	0.8
51.5	0.8
51.7	0.8
51.9	0.7
52.1	0.7
52.3	0.7
52.5	0.7
52.7	0.6
52.9	0.6
53.1	0.6
53.3	0.6
53.5	0.5
53.7	0.5
53.9	0.5
54.1	0.5
54.3	0.5
54.5	0.5
54.7	0.5
54.9	0.5
55.1	0.5
55.3	0.5
55.5	0.5
55.7	0.4
55.9	0.5
56.1	0.5
56.3	0.5
56.5	0.5
56.7	0.5
56.9	0.5
57.1	0.5
57.3	0.5
57.5	0.5
57.7	0.5
57.9	0.5
58.1	0.5
58.3	0.5
58.5	0.5
58.7	0.5
58.9	0.5
59.1	0.5
59.3	0.5
59.5	0.5
59.7	0.5
59.9	0.5
60.1	0.5
60.3	0.4
60.5	0.4
