Axis	Dose
36.6	3.4
36.1	3.5
35.6	3.6
35.1	3.7
34.6	4.0
34.1	4.0
33.6	4.3
33.1	4.3
32.6	5.0
32.0	5.0
31.6	5.2
31.1	5.6
30.8	5.8
30.5	6.2
30.0	6.6
29.5	7.3
28.9	8.3
28.4	9.3
27.9	10.9
27.4	12.8
26.9	15.1
26.4	18.5
25.9	22.9
25.4	28.6
24.9	35.1
24.4	41.9
23.9	49.1
23.4	56.0
22.9	62.5
22.4	68.1
21.9	73.3
21.4	77.1
20.9	79.7
20.4	81.6
19.9	82.9
19.4	83.9
18.9	84.6
18.4	85.3
17.8	85.9
17.4	86.3
16.9	86.8
16.3	87.1
15.8	87.4
15.3	87.9
14.8	87.6
14.2	87.9
13.6	88.3
13.1	88.2
12.6	88.3
12.1	88.0
11.6	88.2
11.1	88.5
10.6	88.3
10.1	88.7
9.6	88.3
9.1	88.4
8.6	88.5
8.1	88.7
7.6	88.9
7.1	88.7
6.6	88.9
6.1	88.7
5.6	88.7
5.1	88.8
4.6	88.7
4.1	88.5
3.6	88.7
3.1	88.9
2.6	88.8
2.2	88.8
1.8	88.7
1.3	88.7
0.8	88.6
0.2	88.8
-0.3	89.0
-0.8	89.1
-1.3	88.8
-1.8	88.8
-2.3	89.0
-2.8	88.6
-3.3	88.9
-3.8	88.9
-4.3	88.9
-4.8	88.6
-5.3	88.7
-5.8	88.6
-6.4	88.7
-7.0	88.4
-7.5	88.4
-8.1	88.6
-8.5	88.3
-9.0	88.6
-9.5	88.6
-10.0	88.3
-10.5	88.6
-11.0	88.1
-11.5	88.4
-12.0	88.3
-12.5	88.1
-13.0	88.0
-13.5	87.8
-14.1	87.8
-14.6	87.5
-15.1	87.4
-15.6	87.0
-16.1	86.9
-16.6	86.6
-17.1	86.3
-17.6	85.9
-18.1	85.7
-18.6	85.0
-19.1	84.2
-19.5	83.1
-19.9	82.6
-20.4	80.9
-20.9	78.9
-21.4	76.0
-21.9	71.7
-22.4	67.2
-22.9	61.3
-23.4	55.0
-23.9	48.0
-24.4	40.8
-24.9	34.1
-25.5	27.9
-26.0	22.3
-26.5	17.8
-27.0	14.5
-27.5	12.2
-28.0	10.4
-28.5	9.2
-29.0	8.0
-29.5	7.3
-30.0	6.7
-30.5	6.1
-31.0	5.7
-31.5	5.3
-32.0	5.1
-32.5	4.7
-33.0	4.5
-33.5	4.3
-34.0	4.2
-34.5	3.9
-35.1	3.8
-35.7	3.7
-36.4	3.4
-36.9	3.3
-37.5	3.2
-38.0	3.1
-38.5	3.0
-39.0	2.8
-39.5	2.9
-40.0	2.7
-40.5	2.8
-41.0	2.6
-41.4	2.7
-42.0	2.3
-42.5	2.4
-43.0	2.4
-43.5	2.3
-44.0	2.2
-44.5	2.3
-45.0	2.2
-45.6	2.0
-46.1	2.1
-46.6	2.0
-47.1	1.8
-47.6	2.0
-48.1	1.9
-48.6	2.0
-49.1	1.8
-49.6	1.8
-50.1	1.7
-50.6	1.7
-51.1	1.6
-51.6	1.8
-52.1	1.4
-52.6	1.6
-53.1	1.5
-53.6	1.4
-54.1	1.6
-54.6	1.5
-55.1	1.4
-55.6	1.4
-56.1	1.3
-56.6	1.4
-57.1	1.3
-57.6	1.2
-58.2	1.3
-58.7	1.3
-59.1	1.3
-59.7	1.2
-60.2	1.3
-60.7	1.2
-61.2	1.1
-61.7	1.2
-62.2	1.2
-62.7	1.1
-63.2	1.1
-63.7	1.1
-64.2	1.1
-64.7	1.1
-65.2	1.0
-65.7	1.1
-66.2	1.0
-66.7	1.0
-67.2	0.8
-67.7	1.0
-68.2	1.2
-68.7	0.8
-69.2	1.1
-69.7	0.8
-70.2	0.9
-70.7	1.1
-71.2	0.9
-71.8	1.0
-72.3	0.8
-72.8	0.9
-73.3	1.0
-73.8	0.9
-74.3	0.9
-74.8	0.7
-75.3	0.9
-75.8	0.8
-76.3	1.0
-76.8	0.6
-77.3	0.9
-77.8	0.8
-78.4	0.8
-78.9	1.0
-79.4	0.6
-79.9	0.9
-80.4	0.7
-80.9	0.8
-81.4	0.9
-81.9	0.6
-82.4	0.8
-82.9	0.9
-83.4	0.7
-83.9	0.6
-84.4	0.7
-84.9	0.8
-85.4	0.7
-85.9	0.8
-86.4	0.7
-86.9	0.7
-87.4	0.7
-87.9	0.6
-88.4	0.8
-88.9	0.7
-89.5	0.7
-90.0	0.5
-90.5	0.8
-91.0	0.6
-91.5	0.6
-92.0	0.7
-92.5	0.6
-93.0	0.7
-93.5	0.7
-94.0	0.7
-94.5	0.6
-95.0	0.7
-95.5	0.7
-96.0	0.5
-96.5	0.7
-97.0	0.4
-97.5	0.8
-98.0	0.6
-98.5	0.6
-99.1	0.6
-99.6	0.6
-100.0	0.7
-100.6	0.7
-101.1	0.6
-101.6	0.6
-102.1	0.6
-102.6	0.5
-103.1	0.6
-103.6	0.6
-104.1	0.6
-104.6	0.6
-105.1	0.5
-105.6	0.7
-106.1	0.6
-106.6	0.6
-107.2	0.5
-107.7	0.6
-108.2	0.6
-108.7	0.6
-109.2	0.5
-109.7	0.6
-110.2	0.6
-110.7	0.6
-111.2	0.5
-111.7	0.5
-112.2	0.7
-112.7	0.5
-113.2	0.7
-113.7	0.5
-114.2	0.5
-114.7	0.6
-115.2	0.5
-115.7	0.7
-116.3	0.4
-116.8	0.7
-117.3	0.4
-117.8	0.5
-118.3	0.5
-118.8	0.5
