Axis	Dose
-20.6	88.4
-20.4	88.6
-20.2	88.8
-20.0	89.0
-19.8	89.3
-19.6	89.5
-19.4	89.7
-19.2	89.9
-19.0	90.1
-18.8	90.4
-18.6	90.6
-18.4	90.9
-18.2	91.1
-18.0	91.3
-17.8	91.5
-17.6	91.7
-17.4	92.0
-17.2	92.2
-17.0	92.4
-16.8	92.6
-16.6	92.8
-16.4	93.0
-16.2	93.2
-16.0	93.3
-15.8	93.5
-15.6	93.7
-15.4	93.9
-15.2	94.1
-15.0	94.3
-14.8	94.4
-14.6	94.6
-14.4	94.8
-14.2	94.9
-14.0	95.0
-13.8	95.2
-13.6	95.3
-13.4	95.4
-13.2	95.6
-13.0	95.7
-12.8	95.9
-12.6	96.0
-12.4	96.1
-12.2	96.3
-12.0	96.4
-11.8	96.5
-11.6	96.7
-11.4	96.8
-11.2	96.9
-11.0	97.0
-10.8	97.1
-10.6	97.2
-10.4	97.3
-10.2	97.4
-10.0	97.6
-9.8	97.7
-9.6	97.7
-9.4	97.8
-9.2	97.9
-9.0	98.0
-8.8	98.0
-8.6	98.1
-8.4	98.2
-8.2	98.2
-8.0	98.3
-7.8	98.4
-7.6	98.4
-7.4	98.5
-7.2	98.5
-7.0	98.6
-6.8	98.6
-6.6	98.7
-6.4	98.8
-6.2	98.8
-6.0	98.9
-5.8	98.9
-5.6	99.0
-5.4	99.0
-5.2	99.1
-5.0	99.1
-4.8	99.2
-4.6	99.2
-4.4	99.3
-4.2	99.4
-4.0	99.4
-3.8	99.5
-3.6	99.6
-3.4	99.6
-3.2	99.7
-3.0	99.7
-2.8	99.8
-2.6	99.8
-2.4	99.8
-2.2	99.9
-2.0	99.9
-1.8	99.9
-1.6	99.9
-1.4	99.9
-1.2	99.9
-1.0	100.0
-0.8	100.0
-0.6	100.0
-0.4	100.0
-0.2	100.0
0.0	100.0
0.2	100.0
0.4	100.0
0.6	100.0
0.8	100.0
1.0	100.0
1.2	100.0
1.4	99.9
1.6	99.9
1.8	99.9
2.0	99.9
2.2	99.8
2.4	99.8
2.6	99.8
2.8	99.7
3.0	99.7
3.2	99.7
3.4	99.6
3.6	99.6
3.8	99.5
4.0	99.4
4.2	99.4
4.4	99.3
4.6	99.3
4.8	99.2
5.0	99.1
5.2	99.1
5.4	99.0
5.6	98.9
5.8	98.8
6.0	98.7
6.2	98.7
6.4	98.6
6.6	98.5
6.8	98.4
7.0	98.3
7.2	98.2
7.4	98.1
7.6	98.0
7.8	97.9
8.0	97.8
8.2	97.7
8.4	97.6
8.6	97.5
8.8	97.4
9.0	97.3
9.2	97.2
9.4	97.1
9.6	96.9
9.8	96.8
10.0	96.7
10.2	96.6
10.4	96.5
10.6	96.3
10.8	96.2
11.0	96.1
11.2	96.0
11.4	95.9
11.6	95.8
11.8	95.7
12.0	95.6
12.2	95.5
12.4	95.3
12.6	95.2
12.8	95.1
13.0	95.0
13.2	94.9
13.4	94.7
13.6	94.6
13.8	94.5
14.0	94.3
14.2	94.2
14.4	94.1
14.6	93.9
14.8	93.8
15.0	93.7
15.2	93.5
15.4	93.4
15.6	93.2
15.8	93.1
16.0	92.9
16.2	92.8
16.4	92.6
16.6	92.5
16.8	92.3
17.0	92.2
17.2	92.0
17.4	91.8
17.6	91.7
17.8	91.5
18.0	91.4
18.2	91.2
18.4	91.0
18.6	90.8
18.8	90.7
19.0	90.5
19.2	90.4
19.4	90.2
19.6	90.0
19.8	89.9
20.0	89.7
20.2	89.5
20.4	89.4
20.6	89.2
20.8	89.0
21.0	88.8
21.2	88.6
21.4	88.4
21.6	88.2
21.8	87.9
22.0	87.7
22.2	87.5
22.4	87.3
22.6	87.0
22.8	86.8
23.0	86.6
23.2	86.3
23.4	86.1
23.6	85.8
23.8	85.6
24.0	85.3
24.2	85.1
24.4	84.8
24.6	84.5
24.8	84.2
25.0	84.0
25.2	83.7
25.4	83.4
25.6	83.1
25.8	82.8
26.0	82.4
26.2	82.1
26.4	81.8
26.6	81.5
26.8	81.1
27.0	80.8
27.2	80.4
27.4	80.1
27.6	79.7
27.8	79.3
28.0	78.9
28.2	78.5
28.4	78.1
28.6	77.7
28.8	77.2
29.0	76.8
29.2	76.4
29.4	75.9
29.6	75.5
29.8	75.0
30.0	74.6
30.2	74.1
30.4	73.6
30.6	73.2
30.8	72.7
31.0	72.2
31.2	71.7
31.4	71.3
31.6	70.8
31.8	70.3
32.0	69.8
32.2	69.3
32.4	68.9
32.6	68.4
32.8	67.9
33.0	67.4
33.2	66.9
33.4	66.4
33.6	66.0
33.8	65.5
34.0	65.0
34.2	64.5
34.4	64.0
34.6	63.6
34.8	63.1
35.0	62.6
35.2	62.2
35.4	61.7
35.6	61.3
35.8	60.9
36.0	60.4
36.2	60.0
36.4	59.6
36.6	59.2
36.8	58.8
37.0	58.4
37.2	58.0
37.4	57.6
37.6	57.2
37.8	56.8
38.0	56.5
38.2	56.1
38.4	55.8
38.6	55.4
38.8	55.1
39.0	54.8
39.2	54.4
39.4	54.1
39.6	53.8
39.8	53.5
40.0	53.2
40.2	52.9
40.4	52.6
40.6	52.3
40.8	52.0
41.0	51.8
41.2	51.5
41.4	51.2
41.6	50.9
41.8	50.6
42.0	50.4
42.2	50.1
42.4	49.8
42.6	49.5
42.8	49.3
43.0	49.0
43.2	48.7
43.4	48.4
43.6	48.2
43.8	47.9
44.0	47.6
44.2	47.3
44.4	47.1
44.6	46.8
44.8	46.5
45.0	46.3
45.2	46.0
45.4	45.7
45.6	45.4
45.8	45.1
46.0	44.8
46.2	44.5
46.4	44.3
46.6	44.0
46.8	43.7
47.0	43.4
47.2	43.1
47.4	42.8
47.6	42.5
47.8	42.2
48.0	41.9
48.2	41.6
48.4	41.3
48.6	41.0
48.8	40.7
49.0	40.4
49.2	40.1
49.4	39.8
49.6	39.5
49.8	39.2
50.0	38.9
50.2	38.6
50.4	38.3
50.6	38.0
50.8	37.7
51.0	37.4
51.2	37.1
51.4	36.9
51.6	36.6
51.8	36.3
52.0	36.0
52.2	35.7
52.4	35.4
52.6	35.1
52.8	34.9
53.0	34.6
53.2	34.3
53.4	34.0
53.6	33.8
53.8	33.5
54.0	33.3
54.2	33.0
54.4	32.8
54.6	32.5
54.8	32.3
55.0	32.0
55.2	31.8
55.4	31.7
55.6	31.6
55.8	31.5
56.0	31.2
56.2	30.8
56.4	30.4
56.6	30.2
56.8	29.9
57.0	29.6
57.2	29.3
57.4	28.9
57.6	28.6
57.8	28.3
58.0	28.1
58.2	28.0
58.4	27.8
58.6	27.6
58.8	27.5
59.0	27.3
59.2	27.1
59.4	26.9
59.6	26.9
59.8	26.9
60.0	26.9
60.2	26.8
60.4	26.6
60.6	26.4
60.8	26.3
61.0	26.1
61.2	25.9
61.4	25.7
61.6	25.5
61.8	25.4
62.0	25.7
62.2	25.8
62.4	25.7
62.6	25.6
62.8	25.4
63.0	25.1
63.2	24.8
63.4	24.5
63.6	24.0
63.8	23.3
64.0	22.1
64.2	22.1
64.4	23.3
