Axis	Dose
-24.6	85.1
-24.4	85.7
-24.2	86.3
-24.0	86.8
-23.8	87.3
-23.6	87.8
-23.4	88.3
-23.2	88.8
-23.0	89.3
-22.8	89.7
-22.6	90.1
-22.4	90.5
-22.2	90.9
-22.0	91.3
-21.8	91.6
-21.6	92.0
-21.4	92.3
-21.2	92.5
-21.0	92.8
-20.8	93.0
-20.6	93.3
-20.4	93.5
-20.2	93.8
-20.0	94.0
-19.8	94.2
-19.6	94.4
-19.4	94.6
-19.2	94.7
-19.0	94.9
-18.8	95.1
-18.6	95.2
-18.4	95.3
-18.2	95.5
-18.0	95.6
-17.8	95.7
-17.6	95.8
-17.4	95.9
-17.2	96.0
-17.0	96.1
-16.8	96.2
-16.6	96.4
-16.4	96.5
-16.2	96.6
-16.0	96.8
-15.8	96.9
-15.6	97.1
-15.4	97.2
-15.2	97.3
-15.0	97.4
-14.8	97.5
-14.6	97.5
-14.4	97.6
-14.2	97.7
-14.0	97.8
-13.8	97.8
-13.6	97.9
-13.4	97.9
-13.2	98.0
-13.0	98.0
-12.8	98.1
-12.6	98.1
-12.4	98.2
-12.2	98.2
-12.0	98.3
-11.8	98.4
-11.6	98.5
-11.4	98.5
-11.2	98.6
-11.0	98.6
-10.8	98.7
-10.6	98.8
-10.4	98.9
-10.2	98.9
-10.0	99.0
-9.8	99.1
-9.6	99.1
-9.4	99.1
-9.2	99.2
-9.0	99.2
-8.8	99.2
-8.6	99.2
-8.4	99.2
-8.2	99.3
-8.0	99.3
-7.8	99.4
-7.6	99.4
-7.4	99.4
-7.2	99.4
-7.0	99.4
-6.8	99.4
-6.6	99.4
-6.4	99.5
-6.2	99.5
-6.0	99.5
-5.8	99.6
-5.6	99.6
-5.4	99.6
-5.2	99.6
-5.0	99.6
-4.8	99.6
-4.6	99.6
-4.4	99.6
-4.2	99.5
-4.0	99.6
-3.8	99.6
-3.6	99.6
-3.4	99.6
-3.2	99.7
-3.0	99.7
-2.8	99.7
-2.6	99.7
-2.4	99.8
-2.2	99.8
-2.0	99.9
-1.8	99.9
-1.6	99.9
-1.4	99.9
-1.2	99.9
-1.0	99.9
-0.8	99.9
-0.6	99.9
-0.4	99.9
-0.2	100.0
0.0	100.0
0.2	100.0
0.4	100.1
0.6	100.1
0.8	100.0
1.0	100.0
1.2	99.9
1.4	99.9
1.6	99.9
1.8	99.9
2.0	99.9
2.2	99.9
2.4	99.9
2.6	99.9
2.8	99.9
3.0	99.8
3.2	99.8
3.4	99.8
3.6	99.8
3.8	99.7
4.0	99.7
4.2	99.7
4.4	99.8
4.6	99.8
4.8	99.8
5.0	99.8
5.2	99.8
5.4	99.7
5.6	99.7
5.8	99.6
6.0	99.6
6.2	99.5
6.4	99.5
6.6	99.5
6.8	99.5
7.0	99.4
7.2	99.4
7.4	99.4
7.6	99.4
7.8	99.4
8.0	99.4
8.2	99.5
8.4	99.5
8.6	99.4
8.8	99.4
9.0	99.4
9.2	99.3
9.4	99.3
9.6	99.3
9.8	99.2
10.0	99.2
10.2	99.2
10.4	99.1
10.6	99.1
10.8	99.0
11.0	99.0
11.2	99.0
11.4	98.9
11.6	98.8
11.8	98.8
12.0	98.8
12.2	98.8
12.4	98.8
12.6	98.8
12.8	98.7
13.0	98.7
13.2	98.6
13.4	98.5
13.6	98.4
13.8	98.3
14.0	98.2
14.2	98.1
14.4	98.0
14.6	97.9
14.8	97.8
15.0	97.7
15.2	97.6
15.4	97.5
15.6	97.4
15.8	97.3
16.0	97.2
16.2	97.1
16.4	97.0
16.6	96.9
16.8	96.9
17.0	96.8
17.2	96.7
17.4	96.6
17.6	96.4
17.8	96.3
18.0	96.2
18.2	96.0
18.4	95.9
18.6	95.8
18.8	95.6
19.0	95.4
19.2	95.2
19.4	95.0
19.6	94.8
19.8	94.6
20.0	94.4
20.2	94.1
20.4	93.9
20.6	93.7
20.8	93.5
21.0	93.2
21.2	93.0
21.4	92.7
21.6	92.4
21.8	92.1
22.0	91.8
22.2	91.5
22.4	91.1
22.6	90.8
22.8	90.4
23.0	90.0
23.2	89.5
23.4	89.1
23.6	88.6
23.8	88.1
24.0	87.5
24.2	86.9
24.4	86.3
24.6	85.7
24.8	85.0
25.0	84.4
25.2	83.6
25.4	82.8
25.6	81.9
25.8	81.0
26.0	80.1
26.2	79.2
26.4	78.1
26.6	77.1
26.8	76.0
27.0	74.8
27.2	73.7
27.4	72.4
27.6	71.2
27.8	69.9
28.0	68.5
28.2	67.1
28.4	65.7
28.6	64.3
28.8	62.9
29.0	61.4
29.2	60.0
29.4	58.5
29.6	56.9
29.8	55.4
30.0	53.8
30.2	52.2
30.4	50.6
30.6	49.1
30.8	47.5
31.0	45.9
31.2	44.4
31.4	42.8
31.6	41.3
31.8	39.8
32.0	38.3
32.2	36.8
32.4	35.3
32.6	33.9
32.8	32.5
33.0	31.1
33.2	29.8
33.4	28.5
33.6	27.3
33.8	26.1
34.0	24.9
34.2	23.7
34.4	22.7
34.6	21.6
34.8	20.7
35.0	19.7
35.2	18.8
35.4	17.9
35.6	17.1
35.8	16.3
36.0	15.5
36.2	14.8
36.4	14.1
36.6	13.4
36.8	12.8
37.0	12.2
37.2	11.6
37.4	11.1
37.6	10.6
37.8	10.1
38.0	9.7
38.2	9.2
38.4	8.8
38.6	8.4
38.8	8.1
39.0	7.7
39.2	7.4
39.4	7.1
39.6	6.8
39.8	6.5
40.0	6.3
40.2	6.0
40.4	5.8
40.6	5.5
40.8	5.3
41.0	5.1
41.2	4.9
41.4	4.8
41.6	4.6
41.8	4.4
42.0	4.3
42.2	4.1
42.4	4.0
42.6	3.8
42.8	3.7
43.0	3.6
43.2	3.4
43.4	3.3
43.6	3.2
43.8	3.1
44.0	3.0
44.2	2.9
44.4	2.8
44.6	2.8
44.8	2.7
45.0	2.6
45.2	2.5
45.4	2.5
45.6	2.4
45.8	2.3
46.0	2.2
46.2	2.2
46.4	2.1
46.6	2.1
46.8	2.0
47.0	1.9
47.2	1.9
47.4	1.8
47.6	1.8
47.8	1.8
48.0	1.7
48.2	1.7
48.4	1.6
48.6	1.6
48.8	1.5
49.0	1.5
49.2	1.4
49.4	1.4
49.6	1.4
49.8	1.3
50.0	1.3
50.2	1.3
50.4	1.2
50.6	1.2
50.8	1.2
51.0	1.1
51.2	1.1
51.4	1.1
51.6	1.0
51.8	1.0
52.0	1.0
52.2	1.0
52.4	1.0
52.6	0.9
52.8	0.9
53.0	0.9
53.2	0.9
53.4	0.9
53.6	0.9
53.8	0.9
54.0	0.9
54.2	0.8
54.4	0.8
54.6	0.8
54.8	0.8
55.0	0.8
55.2	0.8
55.4	0.8
55.6	0.7
55.8	0.7
56.0	0.7
56.2	0.7
56.4	0.7
56.6	0.7
56.8	0.7
57.0	0.6
57.2	0.6
57.4	0.6
57.6	0.6
57.8	0.6
58.0	0.6
58.2	0.6
58.4	0.6
58.6	0.6
58.8	0.6
59.0	0.6
59.2	0.5
59.4	0.5
