Axis	Dose
14.3	97.7
14.5	97.6
14.7	97.3
14.9	97.1
15.1	96.7
15.3	96.4
15.5	96.0
15.7	95.7
15.9	95.4
16.1	95.1
16.3	95.0
16.5	94.9
16.7	94.9
16.9	94.9
17.1	94.9
17.3	94.8
17.5	94.8
17.7	94.6
17.9	94.3
18.1	94.0
18.3	93.6
18.5	93.2
18.7	92.9
18.9	92.5
19.1	92.3
19.3	92.0
19.5	91.6
19.7	91.3
19.9	90.9
20.1	90.4
20.3	90.0
20.5	89.4
20.7	88.9
20.9	88.5
21.1	88.1
21.3	87.6
21.5	87.1
21.7	86.6
21.9	86.0
22.1	85.3
22.3	84.7
22.5	84.1
22.7	83.5
22.9	83.0
23.1	82.5
23.3	81.9
23.5	81.2
23.7	80.5
23.9	79.8
24.1	79.1
24.3	78.4
24.5	77.8
24.7	77.1
24.9	76.4
25.1	75.6
25.3	74.8
25.5	73.9
25.7	73.0
25.9	72.1
26.1	71.2
26.3	70.2
26.5	69.3
26.7	68.4
26.9	67.5
27.1	66.8
27.3	66.0
27.5	65.2
27.7	64.4
27.9	63.4
28.1	62.3
28.3	61.2
28.5	60.2
28.7	59.1
28.9	58.0
29.1	56.9
29.3	55.9
29.5	54.8
29.7	53.9
29.9	52.9
30.1	52.0
30.3	51.0
30.5	50.1
30.7	49.2
30.9	48.2
31.1	47.1
31.3	46.0
31.5	44.9
31.7	43.9
31.9	42.9
32.1	41.9
32.3	40.8
32.5	39.8
32.7	38.8
32.9	37.9
33.1	37.0
33.3	36.0
33.5	35.1
33.7	34.1
33.9	33.2
34.1	32.2
34.3	31.3
34.5	30.4
34.7	29.5
34.9	28.6
35.1	27.8
35.3	27.0
35.5	26.1
35.7	25.3
35.9	24.4
36.1	23.6
36.3	22.9
36.5	22.1
36.7	21.4
36.9	20.7
37.1	19.9
37.3	19.2
37.5	18.6
37.7	17.9
37.9	17.4
38.1	16.8
38.3	16.2
38.5	15.6
38.7	15.0
38.9	14.3
39.1	13.7
39.3	13.1
39.5	12.6
39.7	12.0
39.9	11.5
40.1	11.0
40.3	10.6
40.5	10.2
40.7	9.7
40.9	9.3
41.1	8.9
41.3	8.5
41.5	8.2
41.7	7.8
41.9	7.5
42.1	7.1
42.3	6.8
42.5	6.5
42.7	6.3
42.9	6.0
43.1	5.8
43.3	5.5
43.5	5.3
43.7	5.0
43.9	4.8
44.1	4.6
44.3	4.4
44.5	4.2
44.7	3.9
44.9	3.7
45.1	3.5
45.3	3.3
45.5	3.1
45.7	3.0
45.9	2.8
46.1	2.6
46.3	2.5
46.5	2.3
46.7	2.2
46.9	2.1
47.1	2.0
47.3	1.9
47.5	1.8
47.7	1.7
47.9	1.7
48.1	1.6
48.3	1.6
48.5	1.6
48.7	1.5
48.9	1.5
49.1	1.4
49.3	1.4
49.5	1.3
49.7	1.3
49.9	1.2
50.1	1.1
50.3	1.1
50.5	1.0
50.7	1.0
50.9	1.0
51.1	0.9
51.3	0.9
51.5	0.9
51.7	1.0
51.9	1.0
52.1	1.0
52.3	0.9
52.5	0.9
52.7	0.9
52.9	0.9
53.1	0.9
53.3	0.9
53.5	0.9
53.7	0.8
53.9	0.8
54.1	0.8
54.3	0.8
54.5	0.8
54.7	0.8
54.9	0.8
55.1	0.8
55.3	0.8
55.5	0.8
55.7	0.8
55.9	0.8
56.1	0.8
56.3	0.8
56.5	0.8
56.7	0.7
56.9	0.7
57.1	0.7
57.3	0.6
57.5	0.6
57.7	0.6
57.9	0.6
58.1	0.6
58.3	0.6
58.5	0.6
58.7	0.6
58.9	0.6
59.1	0.6
59.3	0.7
59.5	0.7
59.7	0.7
59.9	0.7
60.1	0.8
60.3	0.8
