Axis	Dose
-24.4	71.7
-24.2	72.3
-24.0	72.9
-23.8	73.4
-23.6	74.0
-23.4	74.5
-23.2	75.1
-23.0	75.6
-22.8	76.1
-22.6	76.6
-22.4	77.0
-22.2	77.6
-22.0	78.1
-21.8	78.6
-21.6	79.2
-21.4	79.7
-21.2	80.1
-21.0	80.5
-20.8	80.9
-20.6	81.3
-20.4	81.8
-20.2	82.2
-20.0	82.7
-19.8	83.2
-19.6	83.6
-19.4	84.0
-19.2	84.4
-19.0	84.8
-18.8	85.1
-18.6	85.4
-18.4	85.6
-18.2	85.9
-18.0	86.2
-17.8	86.5
-17.6	86.9
-17.4	87.4
-17.2	87.8
-17.0	88.2
-16.8	88.6
-16.6	89.0
-16.4	89.3
-16.2	89.7
-16.0	90.0
-15.8	90.3
-15.6	90.6
-15.4	90.8
-15.2	91.1
-15.0	91.3
-14.8	91.6
-14.6	91.9
-14.4	92.1
-14.2	92.4
-14.0	92.6
-13.8	92.8
-13.6	93.0
-13.4	93.2
-13.2	93.5
-13.0	93.7
-12.8	93.9
-12.6	94.1
-12.4	94.3
-12.2	94.4
-12.0	94.6
-11.8	94.7
-11.6	94.9
-11.4	95.0
-11.2	95.2
-11.0	95.4
-10.8	95.7
-10.6	95.9
-10.4	96.3
-10.2	96.5
-9.9	96.8
-9.8	96.9
-9.6	97.0
-9.3	97.1
-9.2	97.1
-8.9	97.1
-8.8	97.1
-8.6	97.1
-8.3	97.1
-8.2	97.2
-7.9	97.3
-7.8	97.4
-7.6	97.6
-7.3	97.7
-7.2	97.9
-6.9	98.1
-6.8	98.3
-6.6	98.4
-6.3	98.6
-6.2	98.7
-5.9	98.7
-5.8	98.8
-5.6	98.8
-5.3	98.8
-5.2	98.8
-4.9	98.8
-4.8	98.9
-4.6	98.9
-4.3	99.0
-4.2	99.1
-3.9	99.2
-3.8	99.2
-3.6	99.2
-3.3	99.2
-3.2	99.2
-2.9	99.2
-2.8	99.2
-2.6	99.2
-2.3	99.3
-2.2	99.3
-1.9	99.4
-1.8	99.3
-1.6	99.3
-1.3	99.3
-1.2	99.3
-0.9	99.4
-0.8	99.5
-0.6	99.7
-0.3	99.8
-0.2	99.9
0.1	100.0
0.3	100.0
0.4	99.9
0.7	99.8
0.8	99.7
1.1	99.5
1.3	99.4
1.4	99.2
1.7	99.0
1.8	98.9
2.1	98.8
2.3	98.9
2.4	99.0
2.7	99.1
2.8	99.2
3.1	99.2
3.3	99.2
3.4	99.1
3.7	99.1
3.8	99.0
4.1	98.9
4.3	98.8
4.4	98.7
4.7	98.6
4.8	98.6
5.1	98.5
5.3	98.6
5.4	98.6
5.7	98.6
5.8	98.6
6.1	98.5
6.3	98.4
6.4	98.3
6.7	98.2
6.8	98.0
7.1	97.9
7.3	97.9
7.4	97.8
7.7	97.7
7.8	97.6
8.1	97.4
8.3	97.3
8.4	97.2
8.7	97.1
8.8	97.0
9.1	96.9
9.3	96.9
9.4	96.9
9.7	96.8
9.8	96.8
10.1	96.6
10.3	96.3
10.5	96.0
10.7	95.7
10.9	95.3
11.1	95.1
11.3	94.9
11.5	94.8
11.7	94.7
11.9	94.7
12.1	94.7
12.3	94.7
12.5	94.6
12.7	94.4
12.9	94.2
13.1	94.0
13.3	93.7
13.5	93.4
13.7	93.1
13.9	92.9
14.1	92.6
14.3	92.4
14.5	92.2
14.7	91.9
14.9	91.5
15.1	91.2
15.3	90.9
15.5	90.6
15.7	90.4
15.9	90.2
16.1	90.0
16.3	89.8
16.5	89.5
16.7	89.2
16.9	88.9
17.1	88.5
17.3	88.1
17.5	87.7
17.7	87.3
17.9	86.8
18.1	86.4
18.3	86.1
18.5	85.8
18.7	85.5
18.9	85.2
19.1	84.9
19.3	84.5
19.5	84.1
19.7	83.7
19.9	83.2
20.1	82.7
20.3	82.2
20.5	81.7
20.7	81.2
20.9	80.7
21.1	80.2
21.3	79.8
21.5	79.4
21.7	79.0
21.9	78.7
22.1	78.3
22.3	77.9
22.5	77.4
22.7	77.0
22.9	76.5
23.1	75.9
23.3	75.4
23.5	74.7
23.7	74.1
23.9	73.5
24.1	72.9
24.3	72.3
24.5	71.7
24.7	71.1
24.9	70.6
25.1	70.0
25.3	69.5
25.5	68.9
25.7	68.4
25.9	67.8
26.1	67.1
26.3	66.5
26.5	65.9
26.7	65.2
26.9	64.7
27.1	64.1
27.3	63.6
27.5	63.0
27.7	62.4
27.9	61.8
28.1	61.1
28.3	60.4
28.5	59.7
28.7	59.1
28.9	58.5
29.1	57.8
29.3	57.2
29.5	56.5
29.7	55.8
29.9	55.1
30.1	54.4
30.3	53.6
30.5	52.8
30.7	52.1
30.9	51.3
31.1	50.6
31.3	49.9
31.5	49.3
31.7	48.7
31.9	48.1
32.1	47.5
32.3	46.9
32.5	46.2
32.7	45.5
32.9	44.8
33.1	44.1
33.3	43.4
33.5	42.7
33.7	42.1
33.9	41.4
34.1	40.8
34.3	40.1
34.5	39.5
34.7	38.9
34.9	38.3
35.1	37.7
35.3	37.1
35.5	36.5
35.7	35.9
35.9	35.3
36.1	34.7
36.3	34.0
36.5	33.4
36.7	32.9
36.9	32.3
37.1	31.7
37.3	31.1
37.5	30.6
37.7	30.0
37.9	29.5
38.1	29.0
38.3	28.5
38.5	28.0
38.7	27.5
38.9	27.0
39.1	26.4
39.3	25.9
39.5	25.4
39.7	24.9
39.9	24.4
40.1	23.9
40.3	23.3
40.5	22.8
40.7	22.3
40.9	21.9
41.1	21.4
41.3	21.0
41.5	20.6
41.7	20.2
41.9	19.7
42.1	19.3
42.3	18.9
42.5	18.4
42.7	18.0
42.9	17.6
43.1	17.2
43.3	16.8
43.5	16.4
43.7	16.0
43.9	15.6
44.1	15.2
44.3	14.9
44.5	14.5
44.7	14.1
44.9	13.8
45.1	13.5
45.3	13.2
45.5	12.9
45.7	12.6
45.9	12.2
46.1	11.9
46.3	11.6
46.5	11.4
46.7	11.1
46.9	10.8
47.1	10.5
47.3	10.2
47.5	10.0
47.7	9.7
47.9	9.4
48.1	9.1
48.3	8.9
48.5	8.6
48.7	8.3
48.9	8.1
49.1	7.9
49.3	7.6
49.5	7.4
49.7	7.2
49.9	7.0
50.1	6.8
50.3	6.6
50.5	6.4
50.7	6.2
50.9	6.0
51.1	5.9
51.3	5.7
51.5	5.6
51.7	5.4
51.9	5.3
52.1	5.1
52.3	5.0
52.5	4.9
52.7	4.7
52.9	4.5
53.1	4.4
53.3	4.3
53.5	4.1
53.7	4.0
53.9	3.9
54.1	3.8
54.3	3.7
54.5	3.6
54.7	3.5
54.9	3.4
55.1	3.3
55.3	3.2
55.5	3.1
55.7	3.0
55.9	3.0
56.1	2.9
56.3	2.8
56.5	2.8
56.7	2.7
56.9	2.7
57.1	2.6
57.3	2.5
57.5	2.5
57.7	2.4
57.9	2.4
58.1	2.3
58.3	2.3
58.5	2.3
58.7	2.2
58.9	2.2
59.1	2.1
59.3	2.1
59.5	2.0
59.7	2.0
59.9	2.0
60.1	1.9
60.3	1.9
60.5	1.9
60.7	1.8
60.9	1.8
61.1	1.8
61.3	1.8
61.5	1.8
61.7	1.8
