Axis	Dose
-60.0	1.1
-59.5	1.3
-59.0	1.2
-58.5	1.1
-58.0	1.2
-57.5	1.3
-57.0	1.3
-56.5	1.2
-56.0	1.3
-55.5	1.4
-55.0	1.3
-54.5	1.2
-54.0	1.4
-53.5	1.4
-53.0	1.4
-52.5	1.4
-52.0	1.3
-51.5	1.5
-51.0	1.4
-50.4	1.6
-50.0	1.6
-49.4	1.5
-48.9	1.5
-48.4	1.6
-47.9	1.6
-47.4	1.6
-46.9	1.6
-46.4	1.6
-45.9	1.7
-45.4	1.6
-44.9	1.8
-44.4	1.8
-43.9	1.9
-43.4	1.9
-42.9	1.7
-42.4	2.0
-41.9	1.8
-41.4	2.1
-40.9	1.9
-40.4	2.2
-40.0	2.0
-39.7	2.2
-39.4	2.1
-38.8	2.2
-38.3	2.3
-37.7	2.5
-37.2	2.5
-36.7	2.7
-36.2	2.8
-35.7	3.0
-35.2	3.2
-34.7	3.5
-34.2	3.8
-33.7	4.4
-33.2	4.9
-32.7	5.6
-32.2	6.4
-31.7	7.5
-31.2	8.7
-30.7	9.9
-30.2	11.1
-29.7	12.2
-29.2	13.4
-28.7	14.3
-28.2	15.3
-27.7	15.9
-27.2	16.5
-26.7	16.9
-26.2	17.4
-25.7	17.7
-25.2	17.8
-24.7	18.1
-24.2	18.1
-23.7	18.4
-23.2	18.4
-22.7	18.5
-22.2	18.7
-21.7	18.7
-21.2	18.7
-20.7	18.9
-20.2	18.9
-19.7	19.0
-19.1	18.7
-18.5	19.0
-18.0	19.0
-17.4	18.9
-16.9	19.1
-16.4	19.0
-15.9	19.0
-15.4	19.1
-14.9	19.0
-14.4	19.2
-13.9	19.2
-13.4	19.1
-12.9	19.2
-12.4	19.3
-11.9	19.2
-11.4	19.1
-10.8	19.2
-10.3	19.2
-9.9	19.2
-9.4	19.1
-8.9	19.3
-8.4	19.2
-7.8	19.4
-7.3	19.2
-6.8	19.3
-6.3	19.3
-5.8	19.2
-5.3	19.3
-4.8	19.2
-4.3	19.4
-3.8	19.2
-3.4	19.3
-3.0	19.4
-2.5	19.3
-2.0	19.3
-1.5	19.4
-1.0	19.3
-0.5	19.4
0.0	19.5
0.5	19.4
1.0	19.3
1.5	19.3
2.0	19.3
2.6	19.3
3.0	19.3
3.5	19.3
4.1	19.3
4.5	19.3
5.0	19.3
5.5	19.3
6.0	19.3
6.5	19.3
7.1	19.3
7.6	19.4
8.2	19.2
8.7	19.2
9.3	19.3
9.8	19.4
10.3	19.2
10.8	19.2
11.3	19.2
11.8	19.2
12.3	19.3
12.8	19.1
13.3	19.2
13.8	19.2
14.3	19.1
14.8	19.1
15.3	19.2
15.8	19.2
16.3	19.0
16.8	19.2
17.4	19.0
17.8	18.9
18.3	18.9
18.8	19.0
19.4	18.8
19.9	18.9
20.4	18.8
20.9	18.8
21.4	18.7
21.9	18.7
22.4	18.5
22.9	18.4
23.3	18.4
23.7	18.2
24.1	18.2
24.7	18.1
25.2	18.0
25.7	17.7
26.2	17.5
26.7	16.9
27.2	16.5
27.7	15.9
28.2	15.1
28.7	14.1
29.2	13.0
29.7	11.7
30.2	10.5
30.7	9.2
31.3	8.2
31.7	7.0
32.3	6.0
32.8	5.2
33.3	4.6
33.8	4.1
34.3	3.8
34.8	3.4
35.3	3.1
35.8	3.0
36.3	2.8
36.8	2.6
37.3	2.5
37.8	2.4
38.3	2.3
38.8	2.3
39.3	2.1
39.8	2.2
40.3	2.0
40.8	1.9
41.3	2.0
41.9	1.9
42.4	1.9
42.8	1.8
43.4	1.9
44.0	1.8
44.7	1.8
45.2	1.7
45.8	1.7
46.4	1.5
46.9	1.8
47.4	1.7
47.8	1.5
48.3	1.7
48.8	1.4
49.3	1.6
49.8	1.6
50.3	1.4
50.8	1.5
51.3	1.4
51.8	1.5
52.3	1.5
52.8	1.3
53.3	1.4
53.9	1.3
54.4	1.3
54.9	1.4
55.3	1.3
55.9	1.3
56.4	1.2
56.9	1.2
57.4	1.3
57.9	1.2
58.4	1.3
59.0	1.0
59.4	1.3
60.0	1.1
60.5	1.1
61.0	1.2
61.5	1.1
62.0	1.1
62.5	1.0
63.0	1.0
63.5	1.2
64.0	1.0
64.5	1.1
65.0	1.0
65.5	1.1
66.0	1.0
66.5	1.0
67.0	1.0
67.5	1.0
68.0	1.0
68.6	0.8
69.1	1.1
69.6	0.9
70.1	0.8
70.6	1.0
71.1	1.0
71.6	0.9
72.1	0.8
72.6	1.0
73.1	0.8
73.6	0.9
74.1	0.8
74.7	1.0
75.2	0.8
75.7	0.9
76.2	0.9
76.7	0.7
77.2	0.9
77.7	0.9
78.2	0.7
78.7	0.8
79.2	0.8
79.7	0.8
80.2	0.7
80.7	0.8
81.3	0.9
81.8	0.6
82.3	0.8
82.8	0.8
83.3	0.7
83.8	0.7
84.3	0.7
84.8	0.8
85.3	0.8
85.8	0.7
86.3	0.6
86.8	0.8
87.3	0.6
87.8	0.7
88.3	0.7
88.8	0.7
89.3	0.7
89.8	0.8
90.3	0.6
90.8	0.7
91.3	0.6
91.9	0.6
92.4	0.6
92.9	0.7
93.4	0.7
93.9	0.5
94.4	0.8
94.9	0.6
95.4	0.6
95.9	0.6
96.4	0.5
96.9	0.6
97.4	0.7
97.9	0.5
98.4	0.6
98.9	0.5
99.4	0.6
99.9	0.5
100.4	0.6
100.9	0.5
101.4	0.6
102.0	0.6
102.5	0.4
103.0	0.7
103.5	0.5
104.0	0.4
104.5	0.5
105.0	0.6
105.5	0.6
106.0	0.5
106.5	0.5
107.0	0.4
107.5	0.6
108.0	0.4
108.5	0.5
109.0	0.5
109.5	0.5
110.0	0.5
110.5	0.4
111.0	0.6
111.5	0.4
112.0	0.6
112.5	0.5
113.0	0.4
113.6	0.5
114.1	0.6
114.6	0.3
115.1	0.5
115.6	0.4
116.1	0.5
116.6	0.5
117.1	0.6
117.6	0.3
118.1	0.5
118.6	0.4
119.1	0.5
119.6	0.5
120.1	0.3
120.6	0.5
121.1	0.4
121.6	0.5
122.1	0.3
122.7	0.6
123.2	0.2
123.7	0.6
124.2	0.5
124.7	0.3
125.2	0.5
125.7	0.4
126.2	0.4
126.7	0.5
127.2	0.5
127.7	0.4
128.2	0.3
128.7	0.5
129.2	0.4
129.7	0.4
130.3	0.4
130.8	0.4
131.3	0.5
131.8	0.3
132.3	0.3
132.8	0.4
133.3	0.4
133.8	0.3
134.3	0.5
134.8	0.4
135.3	0.3
135.8	0.4
136.3	0.3
136.8	0.4
137.3	0.3
137.8	0.3
138.3	0.5
138.9	0.3
139.4	0.4
139.9	0.3
140.4	0.4
140.9	0.4
141.4	0.3
141.9	0.5
142.4	0.3
142.9	0.2
143.4	0.5
143.9	0.3
144.4	0.4
144.9	0.3
145.4	0.5
145.9	0.3
146.4	0.4
146.9	0.4
147.4	0.3
147.9	0.4
148.4	0.3
149.0	0.3
149.5	0.2
150.0	0.3
