Axis	Dose
-15.2	91.5
-15.0	91.8
-14.8	92.0
-14.6	92.2
-14.4	92.5
-14.2	92.8
-14.0	93.0
-13.8	93.3
-13.6	93.5
-13.4	93.7
-13.2	93.9
-13.0	94.1
-12.8	94.3
-12.6	94.4
-12.4	94.7
-12.2	94.9
-12.0	95.1
-11.8	95.3
-11.6	95.5
-11.4	95.7
-11.2	95.8
-11.0	96.0
-10.8	96.2
-10.6	96.3
-10.4	96.5
-10.2	96.6
-10.0	96.8
-9.8	96.9
-9.6	97.1
-9.4	97.2
-9.2	97.3
-9.0	97.4
-8.8	97.5
-8.6	97.5
-8.4	97.6
-8.2	97.7
-8.0	97.9
-7.8	98.0
-7.6	98.2
-7.4	98.3
-7.2	98.4
-7.0	98.5
-6.8	98.7
-6.6	98.8
-6.4	98.9
-6.2	98.9
-6.0	99.0
-5.8	99.1
-5.6	99.1
-5.4	99.1
-5.2	99.2
-5.0	99.3
-4.8	99.3
-4.6	99.4
-4.4	99.5
-4.2	99.5
-4.0	99.6
-3.8	99.6
-3.6	99.6
-3.4	99.6
-3.2	99.6
-3.0	99.7
-2.8	99.7
-2.6	99.8
-2.4	99.8
-2.2	99.9
-2.0	99.9
-1.8	99.9
-1.6	99.9
-1.4	99.9
-1.2	99.9
-1.0	99.8
-0.8	99.8
-0.6	99.9
-0.4	99.9
-0.2	100.0
0.0	100.0
0.2	100.0
0.4	100.0
0.6	100.0
0.8	99.9
1.0	99.9
1.2	99.9
1.4	99.8
1.6	99.8
1.8	99.8
2.0	99.9
2.2	99.9
2.4	100.0
2.6	100.0
2.8	100.0
3.0	100.0
3.2	100.0
3.4	99.9
3.6	99.8
3.8	99.8
4.0	99.7
4.2	99.6
4.4	99.6
4.6	99.5
4.8	99.5
5.0	99.4
5.2	99.4
5.4	99.3
5.6	99.3
5.8	99.2
6.0	99.1
6.2	99.0
6.4	98.9
6.6	98.8
6.8	98.7
7.0	98.7
7.2	98.6
7.4	98.5
7.6	98.4
7.8	98.3
8.0	98.3
8.2	98.1
8.4	98.0
8.6	97.9
8.8	97.8
9.0	97.8
9.2	97.7
9.4	97.6
9.6	97.5
9.8	97.4
10.0	97.3
10.2	97.1
10.4	96.9
10.6	96.7
10.8	96.5
11.0	96.3
11.2	96.1
11.4	95.9
11.6	95.8
11.8	95.6
12.0	95.4
12.2	95.2
12.4	95.0
12.6	94.9
12.8	94.7
13.0	94.5
13.2	94.3
13.4	94.1
13.6	93.9
13.8	93.7
14.0	93.4
14.2	93.2
14.4	92.9
14.6	92.6
14.8	92.3
15.0	92.1
15.2	91.8
15.4	91.6
15.6	91.3
15.8	91.1
16.0	90.8
16.2	90.5
16.4	90.2
16.6	89.9
16.8	89.6
17.0	89.3
17.2	89.0
17.4	88.7
17.6	88.4
17.8	88.1
18.0	87.8
18.2	87.4
18.4	87.0
18.6	86.7
18.8	86.3
19.0	85.9
19.2	85.6
19.4	85.2
19.6	84.8
19.8	84.3
20.0	83.9
20.2	83.4
20.4	83.0
20.6	82.5
20.8	82.1
21.0	81.6
21.2	81.2
21.4	80.7
21.6	80.3
21.8	79.8
22.0	79.4
22.2	78.9
22.4	78.4
22.6	77.9
22.8	77.4
23.0	76.9
23.2	76.4
23.4	75.8
23.6	75.2
23.8	74.7
24.0	74.1
24.2	73.6
24.4	73.0
24.6	72.4
24.8	71.8
25.0	71.3
25.2	70.7
25.4	70.1
25.6	69.5
25.8	69.0
26.0	68.4
26.2	67.7
26.4	67.1
26.6	66.5
26.8	65.8
27.0	65.2
27.2	64.5
27.4	63.9
27.6	63.3
27.8	62.6
28.0	61.9
28.2	61.2
28.4	60.5
28.6	59.9
28.8	59.2
29.0	58.6
29.2	57.9
29.4	57.3
29.6	56.6
29.8	55.9
30.0	55.3
30.2	54.6
30.4	53.9
30.6	53.2
30.8	52.5
31.0	51.8
31.2	51.1
31.4	50.5
31.6	49.8
31.8	49.2
32.0	48.5
32.2	47.8
32.4	47.1
32.6	46.4
32.8	45.7
33.0	45.0
33.2	44.3
33.4	43.6
33.6	42.9
33.8	42.3
34.0	41.6
34.2	40.9
34.4	40.3
34.6	39.7
34.8	39.0
35.0	38.4
35.2	37.8
35.4	37.2
35.6	36.5
35.8	35.9
36.0	35.3
36.2	34.7
36.4	34.1
36.6	33.5
36.8	33.0
37.0	32.4
37.2	31.8
37.4	31.1
37.6	30.6
37.8	30.0
38.0	29.5
38.2	28.9
38.4	28.3
38.6	27.8
38.8	27.2
39.0	26.7
39.2	26.2
39.4	25.7
39.6	25.2
39.8	24.6
40.0	24.2
40.2	23.7
40.4	23.2
40.6	22.7
40.8	22.2
41.0	21.8
41.2	21.3
41.4	20.8
41.6	20.4
41.8	19.9
42.0	19.5
42.2	19.1
42.4	18.6
42.6	18.2
42.8	17.8
43.0	17.4
43.2	17.0
43.4	16.6
43.6	16.2
43.8	15.9
44.0	15.5
44.2	15.1
44.4	14.8
44.6	14.4
44.8	14.1
45.0	13.8
45.2	13.5
45.4	13.2
45.6	12.8
45.8	12.5
46.0	12.2
46.2	11.9
46.4	11.6
46.6	11.4
46.8	11.1
47.0	10.8
47.2	10.6
47.4	10.3
47.6	10.0
47.8	9.8
48.0	9.5
48.2	9.2
48.4	9.0
48.6	8.7
48.8	8.5
49.0	8.2
49.2	8.0
49.4	7.8
49.6	7.6
49.8	7.4
50.0	7.1
50.2	6.9
50.4	6.8
50.6	6.6
50.8	6.4
51.0	6.2
51.2	6.1
51.4	5.9
51.6	5.8
51.8	5.6
52.0	5.5
52.2	5.3
52.4	5.2
52.6	5.0
52.8	4.9
53.0	4.7
53.2	4.6
53.4	4.5
53.6	4.4
53.8	4.2
54.0	4.1
54.2	4.0
54.4	3.9
54.6	3.8
54.8	3.7
55.0	3.6
55.2	3.5
55.4	3.4
55.6	3.3
55.8	3.2
56.0	3.1
56.2	3.0
56.4	2.9
56.6	2.8
56.8	2.7
57.0	2.7
57.2	2.6
57.4	2.5
57.6	2.4
57.8	2.4
58.0	2.3
58.2	2.2
58.4	2.2
58.6	2.1
58.8	2.0
59.0	2.0
59.2	1.9
59.4	1.9
59.6	1.8
59.8	1.8
60.0	1.7
60.2	1.7
60.4	1.6
60.6	1.6
60.8	1.6
61.0	1.5
61.2	1.5
