Axis	Dose
0.9	34.9
1.4	35.1
1.9	35.0
2.4	35.0
2.9	34.9
3.4	35.1
3.9	35.0
4.4	35.0
4.9	35.0
5.4	34.9
5.9	35.1
6.4	35.0
6.9	35.0
7.5	35.1
8.0	35.0
8.6	35.1
9.2	35.1
9.7	35.0
10.2	34.7
10.7	34.8
11.2	34.8
11.7	34.9
12.2	34.7
12.7	34.8
13.2	34.8
13.7	34.8
14.2	34.7
14.7	34.6
15.2	34.6
15.7	34.6
16.2	34.4
16.8	34.6
17.2	34.5
17.7	34.4
18.3	34.3
18.8	34.1
19.3	34.1
19.8	33.9
20.3	33.8
20.8	33.5
21.3	33.4
21.8	33.1
22.2	32.9
22.6	32.6
23.1	32.2
23.6	31.7
24.1	30.8
24.7	29.8
25.2	28.3
25.7	27.0
26.2	25.2
26.7	23.3
27.2	21.3
27.7	19.0
28.2	16.9
28.7	14.6
29.2	13.0
29.7	11.2
30.2	9.7
30.7	8.4
31.2	7.4
31.7	6.7
32.2	5.8
32.7	5.4
33.2	4.9
33.8	4.7
34.3	4.3
34.8	4.2
35.3	3.9
35.8	3.8
36.3	3.5
36.8	3.6
37.3	3.3
37.8	3.3
38.3	3.2
38.8	3.1
39.3	3.0
39.9	3.0
40.5	3.0
41.1	2.9
41.7	2.7
42.3	2.7
42.8	2.9
43.3	2.6
43.8	2.5
44.3	2.6
44.8	2.5
45.2	2.6
45.7	2.3
46.2	2.5
46.7	2.4
47.2	2.4
47.7	2.3
48.2	2.3
48.8	2.3
49.3	2.1
49.8	2.2
50.3	2.2
50.8	2.1
51.3	2.1
51.8	1.8
52.3	2.2
52.8	2.0
53.3	2.0
53.8	1.9
54.3	1.9
54.8	2.0
55.3	1.8
55.8	1.9
56.3	1.7
56.8	1.8
57.3	1.9
57.9	1.7
58.4	1.6
58.9	1.7
59.4	1.7
59.9	1.5
60.4	1.7
60.9	1.6
61.4	1.6
61.9	1.7
62.4	1.3
62.9	1.7
63.4	1.4
63.9	1.4
64.4	1.5
64.9	1.4
65.4	1.6
65.9	1.4
66.4	1.3
67.0	1.5
67.5	1.3
68.0	1.3
68.5	1.3
69.0	1.3
69.5	1.4
70.0	1.3
70.5	1.2
71.0	1.2
71.5	1.3
72.0	1.2
72.5	1.3
73.1	1.1
73.6	1.2
74.1	1.2
74.6	1.2
75.1	1.1
75.6	1.1
76.1	1.1
76.6	1.2
77.1	1.0
77.6	1.2
78.1	0.9
78.6	1.1
79.1	1.0
79.6	1.0
80.1	1.0
80.6	1.0
81.1	1.0
81.7	0.9
82.2	1.0
82.7	1.0
83.2	1.0
83.7	0.9
84.2	0.9
84.7	1.0
85.2	1.0
85.7	0.8
86.2	1.0
86.7	0.8
87.2	1.0
87.7	0.8
88.2	1.0
88.7	0.8
89.2	0.8
89.7	0.9
90.2	0.8
90.8	0.9
91.3	0.8
91.8	0.8
92.3	0.9
92.8	0.8
93.3	0.8
93.8	0.8
94.3	0.8
94.8	0.7
95.3	0.8
95.8	0.8
96.3	0.7
96.9	0.8
97.4	0.9
97.9	0.6
98.4	0.7
98.9	0.7
99.4	0.7
99.9	0.7
100.4	0.7
100.9	0.7
101.4	0.7
101.9	0.7
102.4	0.8
102.9	0.5
103.4	0.8
103.9	0.7
104.4	0.6
104.9	0.8
105.4	0.6
106.0	0.6
106.5	0.7
107.0	0.7
107.5	0.7
108.0	0.5
108.5	0.6
109.0	0.7
109.5	0.7
110.0	0.5
110.5	0.7
111.0	0.7
111.5	0.6
112.0	0.6
112.5	0.5
113.0	0.5
113.5	0.7
114.0	0.6
114.6	0.6
115.1	0.6
115.6	0.5
116.1	0.6
116.6	0.6
117.1	0.6
117.6	0.5
118.1	0.6
118.7	0.7
119.2	0.5
119.6	0.5
120.1	0.6
120.6	0.5
121.2	0.5
121.7	0.6
122.2	0.4
122.7	0.5
123.2	0.4
123.7	0.6
124.2	0.5
124.7	0.6
125.2	0.4
125.7	0.6
126.2	0.5
126.7	0.5
127.2	0.5
127.7	0.6
128.3	0.6
128.8	0.3
129.3	0.6
129.8	0.5
130.3	0.6
130.8	0.4
131.4	0.5
131.8	0.5
132.3	0.6
132.9	0.3
133.4	0.6
133.9	0.4
134.4	0.5
134.9	0.4
135.4	0.5
135.9	0.5
136.4	0.5
136.9	0.5
137.5	0.5
